stationID,latitude,longitude,facilityCarWashing,facilityRepair,facilityStore,facilityToilet,hasPremium,categoryStation,categoryRoad,roadToNorth,seqStation,typeOilSupply,noOiler,timeOpening,timeClosing,name,description,tel,fax,address,serviceAdded,poll,gas,diesel,lpg,premium,datetime
16262,1950086,940000,1,1,0,0,1,0,0,0,0,0,0,360,1440,수명산,,02-2661-3355,,서울특별시 강서구 내발산동 755-2,자동세차,1,0,0,0,1798,2019-06-30 00:00:00
16268,1701158,952854,1,0,0,0,0,0,0,0,0,0,0,300,1380,만재LPG,경찰서와담양공고사이,061-381-1177,,전라남도 담양군 담양읍 백동리 412-3,자동세차,7,0,0,743,0,2020-07-07 00:00:00
16270,1968199,924320,1,0,0,0,0,0,0,0,0,1,0,360,1380,하성주유소,김포시하성면전류리강변탐스빌지나서리버사이드모텔앞쪽패미리마트바로옆,031-983-5125,,경기도 김포시 하성면 전류리 68-3,자동세차,2,1345,1155,0,0,2020-07-07 00:00:00
16271,1929082,938463,1,0,0,0,0,2,139,1,240,1,0,360,1440,군자봉,39번도로연성삼거리에서안산역방향,031-499-5151,,경기도 시흥시 군자동 54-6,자동세차,1,1359,1159,0,0,2020-07-07 00:00:00
16276,1903335,954302,1,1,0,0,0,0,0,0,0,0,0,360,1440,백악관,갈천교삼거리에서정남방향으로300미터지점에우측에있음,031-366-5128,,경기도 화성시 향남읍 수직리 270,,2,1336,1146,0,0,2020-07-07 00:00:00
16282,1771919,1081458,0,0,0,0,0,0,0,0,0,0,0,360,1380,2공단금성,,054-977-7744,,경상북도 칠곡군 왜관읍 낙산리 630-1,,3,1317,1109,0,0,2020-07-07 00:00:00
16285,1870534,933243,0,0,0,0,0,2,132,1,130,0,0,360,1440,강남VIP,,041-363-5188,,충청남도 당진시 순성면 중방리 742-14,자동세차,5,1325,1125,0,0,2020-07-07 00:00:00
16287,1816692,1072046,0,0,0,0,0,2,125,1,390,0,0,330,1350,희망,,054-861-1566,,경상북도 의성군 단밀면 낙정리 731-2,화물차우대주유소,1,1345,1145,0,0,2020-07-07 00:00:00
16289,1978535,956090,1,0,0,0,0,0,0,0,0,1,0,360,1440,무창,,031-877-5137,,경기도 양주시 백석읍 방성리 86-3,,2,1315,1115,0,0,2020-07-07 00:00:00
16290,1955010,973041,1,0,0,0,1,0,0,0,0,0,0,360,1440,광남,,031-577-2553,,경기도 남양주시 삼패동 363,자동세차,1,1388,1188,0,1638,2020-07-07 00:00:00
16291,1684132,1055000,1,1,0,0,0,2,103,1,105,1,0,360,1380,(유)경남가스경대앞,,055-761-6055,,경상남도 진주시 가좌동 552-4,자동세차,1,1313,1113,0,0,2020-07-07 00:00:00
16298,1770030,1093802,1,0,0,0,1,0,0,0,0,0,0,360,1440,덕영,,053-314-0051,,대구광역시 북구 태전동 122,,4,1308,1108,0,0,2020-07-07 00:00:00
16300,1731367,1145884,0,0,0,0,0,0,0,0,0,1,0,360,1440,언양,,052-263-5151,,울산광역시 울주군 언양읍 서부리 231-5,자동세차,4,1325,1135,0,0,2020-07-07 00:00:00
16301,1729997,1160689,1,0,0,0,0,2,124,1,10,1,0,360,1440,강변,,052-222-4370,,울산광역시 남구 무거동 122-10,,1,1280,1080,0,0,2020-07-02 00:00:00
16303,1800556,963908,1,0,0,0,0,0,0,0,0,0,0,360,1440,놀뫼새마을금고,,041-734-5322,,충청남도 논산시 취암동 228-2,자동세차,1,1339,1149,0,0,2020-07-07 00:00:00
16304,1799979,961702,1,0,0,0,0,2,123,1,340,0,0,360,1440,서논산,,041-732-5146,,충청남도 논산시 부창동 339,net/자동세차,4,1325,1135,0,0,2020-07-07 00:00:00
16306,1973247,938118,1,0,0,0,0,2,101,1,15,0,0,360,1440,등원,,031-945-5189,,경기도 파주시 조리읍 등원리 442-4,자동세차,1,1313,1113,0,0,2020-07-07 00:00:00
16312,1673888,952187,0,0,0,0,0,2,122,1,220,1,0,330,1380,대운,,061-371-5149,,전라남도 화순군 화순읍 대리 53,,2,1345,1145,0,0,2020-07-07 00:00:00
16313,1692185,943660,1,1,0,0,0,0,0,0,0,0,0,360,1440,무등LPG,건국동사무소맞은편,062-575-5188,,광주광역시 북구 본촌동 766-3,,13,0,0,649,0,2020-07-07 00:00:00
16318,1967702,937835,1,0,0,0,1,0,0,0,0,1,0,360,1440,클린파크,,031-977-1966,,경기도 고양시일산동구 성석동 986-4,,2,1395,1195,0,1795,2020-07-07 00:00:00
16324,1921891,957182,1,0,0,0,0,2,101,1,525,0,0,360,1440,배트맨,,031-258-0445,,경기도 수원시장안구 영화동 66-3,,5,1339,1143,0,0,2020-07-07 00:00:00
16325,1890735,983505,1,0,0,0,0,2,138,1,235,0,0,300,60,운동장,,031-677-5149,,경기도 안성시 보개면 양복리 910-3,,2,1348,1148,0,0,2020-07-07 00:00:00
16327,1961161,970750,0,0,0,0,0,0,0,0,0,1,0,360,1440,해뜨는진건,,031-527-2903,,경기도 남양주시 진건읍 진관리 250-1,,1,1353,1163,0,0,2020-07-07 00:00:00
16331,1918007,954628,1,0,0,0,0,0,0,0,0,1,0,360,1440,청송,,031-296-5189,,경기도 수원시권선구 서둔동 79-12,자동세차,1,1346,1146,0,0,2020-07-07 00:00:00
16335,1913589,960774,1,0,0,0,0,0,0,0,0,0,0,360,1440,백경,,031-222-0017,,경기도 화성시 반월동 633-10,자동세차,4,-1,-1,-1,-1,0
16343,1915894,1007475,0,0,0,0,0,0,0,0,0,0,0,360,1440,가남,,031-884-1941,,경기도 여주시 가남읍 본두리 513-5,,1,1399,1184,0,0,2020-07-06 00:00:00
16344,1932212,1009254,0,0,0,0,0,0,0,0,0,0,0,360,1440,초현,,031-883-8017,,경기도 여주시 대신면 무촌리 229-2,,3,1365,1165,0,0,2020-07-07 00:00:00
16348,1970358,961143,0,0,0,0,0,2,143,1,160,0,0,360,1440,금오동,,031-848-5149,,경기도 의정부시 금오동 445-1,,3,1297,1097,0,0,2020-06-01 00:00:00
16349,1921576,1002604,1,0,0,0,0,2,142,1,390,0,0,360,1380,명품,,070-7736-5189,,경기도 이천시 부발읍 고백리 294-12,,3,1327,1127,0,0,2020-07-07 00:00:00
16355,1884265,942994,1,0,0,0,0,2,138,1,290,0,0,360,1440,포승현대,,031-684-1500,,경기도 평택시 포승읍 만호리 527,,3,1368,1169,0,0,2020-07-07 00:00:00
16360,1912733,934119,1,0,0,0,1,0,0,0,0,0,0,360,1440,대경,,031-366-7131,,경기도 화성시 송산면 삼존리 773-1,자동세차,2,1344,1145,0,1637,2020-07-07 00:00:00
16361,1906929,1132204,1,0,0,0,0,0,0,0,0,0,0,390,1320,서학,,033-553-7748,,강원도 태백시 황지동 179-2,,1,1370,1170,0,0,2020-07-07 00:00:00
16362,1983401,937497,1,0,0,0,0,0,0,0,0,0,0,390,1320,천운,,031-952-5145,,경기도 파주시 파주읍 봉서리 348-1,자동세차,1,1357,1145,0,0,2020-07-07 00:00:00
16363,1977727,956682,1,0,0,0,0,0,0,0,0,0,0,360,1440,백석,,031-879-3606,,경기도 양주시 백석읍 방성리 471-4,,1,1359,1119,0,0,2020-07-07 00:00:00
16364,1994986,977121,0,0,0,0,0,2,143,1,60,0,0,360,1380,금풍,,031-534-6993,,경기도 포천시 신북면 만세교리 365,자동세차,3,1328,1104,0,0,2020-07-07 00:00:00
16365,1976772,928477,1,0,1,0,1,0,0,0,0,0,0,360,60,성동IC,,031-944-4651,,경기도 파주시 탄현면 성동리 206,자동세차,1,1349,1149,0,0,2020-07-07 00:00:00
16368,1970061,938284,1,0,0,0,0,0,0,0,0,0,0,360,1440,예스,,031-975-5188,,경기도 고양시 일산동구 설문동 602-7,,4,1349,1149,0,0,2020-07-07 00:00:00
16378,1677700,1143761,1,0,0,0,0,0,0,0,0,1,0,0,1440,해양특구,해양경찰서옆하수종말처리장바로앞,051-404-5189,,부산광역시 영도구 동삼동 175-23,,2,1378,1188,0,0,2020-07-07 00:00:00
16382,1766544,1156301,0,0,0,0,0,2,107,1,640,1,0,360,1440,천년애,경주에서포항방면7번국도,010-4810-7337,,경상북도 경주시 용강동 437,자동세차,5,1309,1109,0,0,2020-07-07 00:00:00
16386,1956368,926849,1,0,0,0,1,0,0,0,0,0,0,360,1440,동길,,032-562-2345,,인천광역시 서구 마전동 368-1,자동세차,2,-1,-1,-1,-1,0
16388,1945567,914144,1,1,0,0,0,0,0,0,0,1,0,360,1440,허브에너지제1,,032-751-5145,,인천광역시 중구 운북동 56-18,,2,1397,1217,0,0,2020-07-07 00:00:00
16390,1810771,996568,0,0,0,0,0,2,117,1,363,0,0,360,1440,산에너지,,042-286-5131,,대전광역시 동구 대성동 210-5,,6,1329,1129,0,0,2020-07-07 00:00:00
16393,1687883,1142786,0,0,0,0,0,2,107,1,60,0,0,300,60,신거제,,051-866-3551,,부산광역시 부산진구 양정동 281,,4,1309,1109,0,0,2020-07-07 00:00:00
16394,1685038,1134783,1,0,0,0,0,0,0,0,0,0,0,360,1440,건영,,051-328-5181,,부산광역시 사상구 감전동 164-14,net,1,1399,1229,0,0,2020-07-07 00:00:00
16397,1766064,1101835,1,0,0,0,0,0,0,0,0,0,0,360,1440,e-편한,,053-952-4800,,대구광역시 동구 신암동 147-1,,1,1250,990,0,0,2020-06-03 00:00:00
16399,1759863,1100752,1,0,0,0,1,0,0,0,0,0,0,360,1440,삼보,,053-764-3551,,대구광역시 수성구 상동 409-2,자동세차,2,1325,1125,0,1725,2020-07-06 00:00:00
16401,1944892,916463,1,0,0,0,0,0,0,0,0,1,0,360,1440,영종,,032-746-1478,,인천광역시 중구 중산동 1003-1,,1,1377,1177,0,0,2020-07-07 00:00:00
16402,1679055,1121887,1,0,0,0,0,0,0,0,0,0,0,360,1440,녹산화물터미널,,051-941-3015,,부산광역시 강서구 송정동 1512-2,,2,1348,1148,0,0,2020-07-07 00:00:00
16403,1688717,940874,1,0,0,0,0,2,101,1,470,0,0,360,1440,신창우리(H),,062-955-5132,,광주광역시 광산구 신창동 1074-4,,3,1315,1115,0,0,2020-07-07 00:00:00
16404,1677443,933738,1,0,0,0,0,2,113,1,190,0,0,360,1440,원우,,062-943-5182,,광주광역시 광산구 본덕동 549-1,자동세차,3,1297,1097,0,0,2020-07-07 00:00:00
16414,1733220,1169285,1,0,0,0,0,2,131,1,215,0,0,360,1440,연암제일,,052-283-0888,,울산광역시 북구 연암동 516,,2,1398,1198,0,0,2020-07-07 00:00:00
16416,1737347,1141587,0,0,0,0,0,0,0,0,0,0,0,360,1440,청운,,052-264-6700,,울산광역시 울주군 상북면 궁근정리 1194-1,,1,1355,1155,0,0,2020-07-07 00:00:00
16418,1731612,1160090,0,0,0,0,0,0,0,0,0,0,0,360,1440,동아,,052-267-5145,,울산광역시 중구 다운동 708-3,,2,1315,1115,0,0,2020-07-07 00:00:00
16419,1730030,1163377,1,1,0,0,0,0,0,0,0,1,0,0,1440,화(Self),,052-248-3325,,울산광역시 중구 태화동 122-2,,3,1315,1115,0,0,2020-07-07 00:00:00
16420,1827826,989652,0,0,0,0,0,0,0,0,0,0,0,360,1440,대광,,042-935-6667,,대전광역시 유성구 봉산동 691-1,,4,1359,1159,0,0,2020-07-07 00:00:00
16421,1765754,1099551,0,0,0,0,0,0,0,0,0,0,0,360,1440,동로,신천동로경대교부근,053-954-4800,,대구광역시 북구 대현동 437-4,,1,1352,1177,0,0,2020-07-07 00:00:00
16423,1966807,934710,1,1,0,0,1,0,0,0,0,0,0,360,1440,희망,,031-925-5198,,경기도 고양시일산서구 덕이동 304-4,자동세차,2,1345,1145,0,1549,2020-07-07 00:00:00
16426,1816742,991568,0,0,0,0,0,0,0,0,0,0,0,360,1440,맘모스LPG,,042-257-8898,,대전광역시 중구 중촌동 413-43,3만원이상무료세차,13,0,0,780,0,2020-07-07 00:00:00
16435,1947455,952671,1,0,0,0,1,0,0,0,0,0,0,360,1440,용산뉴타운,,02-796-4635,,서울특별시 용산구 한강로3가 65-155,자동세차,2,1638,1538,0,1838,2020-07-07 00:00:00
16438,1680581,1138592,1,0,0,0,1,0,0,0,0,0,0,360,1440,고려,동대시장입구부산은행맞은편,051-255-1667,,부산광역시 서구 동대신동1가 107,,4,1329,1129,0,0,2020-07-03 00:00:00
16439,1683175,939266,1,0,0,0,0,0,0,0,0,1,0,360,1440,상무,서창교차로에서상무소각장가는길150미터지점위치,062-372-6364,,광주광역시 서구 마륵동 181-1,자동세차,3,1335,1135,0,0,2020-07-07 00:00:00
16441,1887101,979079,1,0,0,0,0,0,0,0,0,0,0,360,1440,㈜세종광유 두꺼비,,031-671-1070,,경기도 안성시 계동 203-20,,2,1335,1135,0,0,2020-07-07 00:00:00
16443,1956698,940246,1,0,0,0,0,0,0,0,0,0,0,0,1440,행주내동,,031-973-5151,,경기도 고양시덕양구 행주내동 478-7,화물차우대주유소/자동세차,4,1367,1167,0,0,2020-07-07 00:00:00
16444,1764973,1098352,0,0,0,0,0,0,0,0,0,0,0,0,1440,행운,대구시민회관과태평네거리중간,053-422-5145,,대구광역시 중구 태평로3가 214-20,,1,1319,1119,0,0,2020-07-01 00:00:00
16445,1473412,891331,1,0,0,0,0,0,0,0,0,0,0,390,1320,안덕농협,화순장식당맞은편,064-792-5149,,제주특별자치도 서귀포시 안덕면 화순리 1089-1,자동세차,18,1360,1200,0,0,2020-07-07 00:00:00
16446,1916707,1058312,0,0,0,0,0,0,0,0,0,0,0,360,1440,황둔,신림IC에서주천방면약20리,033-766-5549,,강원도 원주시 신림면 황둔리 1281-23,,1,-1,-1,-1,-1,0
16450,1924704,964813,1,0,0,0,1,0,0,0,0,1,0,360,1440,보정,보정장례문화센터옆,031-896-7111,,경기도 용인시 기흥구 보정동 498-2,,2,1315,1125,0,1618,2020-07-07 00:00:00
16453,1702604,1138809,0,0,0,0,1,2,135,1,335,0,0,360,1440,양산신도시,,055-367-5101,,경상남도 양산시 동면 금산리 1460-3,자동세차,2,1319,1124,0,0,2020-07-06 00:00:00
16454,1725064,1021109,1,0,0,0,1,0,0,1,1,0,0,360,1440,지리산새마을금고,함양군시외버스터미널바로옆,055-963-5260,,경상남도 함양군 함양읍 용평리 679-5,자동세차,1,1350,1180,0,0,2020-07-06 00:00:00
16456,1474715,899162,1,0,0,0,0,0,0,0,0,0,0,360,1440,중문농협,그린성펜션옆,064-738-4178,,제주특별자치도 서귀포시 색달동 2347,,18,1340,1180,0,0,2020-07-07 00:00:00
16459,1867403,914879,1,0,0,0,0,2,132,1,200,0,0,360,1440,음암농협,,041-663-6161,,충청남도 서산시 음암면 탑곡리 358-45,자동세차,3,1370,1170,0,0,2020-07-06 00:00:00
16460,1710985,933769,0,0,0,0,0,0,0,0,0,0,0,360,1260,북일,북일면성덕리장성에서고창방향898번국도변에위치함,061-394-0081,,전라남도 장성군 북일면 성덕리 674-1,,4,1355,1155,0,0,2020-07-07 00:00:00
16462,1680650,1138620,0,0,0,0,0,0,0,0,0,1,0,360,1440,디시에너지대신지점,,051-242-8144,,부산광역시 서구 동대신동2가 206-8,,3,1328,1128,0,0,2020-07-07 00:00:00
16464,1966589,1135092,0,0,0,0,0,0,0,0,0,0,0,360,1440,정동진,,033-644-5053,,강원도 강릉시 강동면 정동진리 291-10,,1,1428,1228,0,0,2020-07-07 00:00:00
16467,1956042,940606,0,0,0,0,0,0,0,0,0,0,0,360,1440,한강,,031-972-9125,,경기도 고양시덕양구 행주내동 136-1,,5,1337,1137,0,0,2020-07-07 00:00:00
16468,1955658,944727,1,0,0,0,1,0,0,0,0,1,0,360,1440,중앙로,,02-3158-2228,,경기도 고양시덕양구 화전동 175-1,,1,1337,1137,0,0,2020-07-07 00:00:00
16469,1964836,937181,1,0,0,0,1,0,0,0,0,1,0,0,1440,오일파워,일산복음병원에서원당방향700m오른쪽안곡중학교옆,031-977-5126,,경기도 고양시일산동구 중산동 1710,자동세차,1,1357,1157,0,1507,2020-07-07 00:00:00
16471,1932872,975218,0,0,0,0,0,0,0,0,0,0,0,360,1440,신창,,031-767-5197,,경기도 광주시 태전동 340,,2,1419,1219,0,0,2020-07-07 00:00:00
16472,1927818,972597,1,0,0,0,0,0,0,0,0,0,0,360,1440,준원,,031-768-8551,,경기도 광주시 오포읍 능평리 36-24,자동세차,1,1395,1189,0,2500,2020-07-07 00:00:00
16474,1959603,968291,1,0,0,0,1,2,143,1,280,0,0,330,1380,오성,,031-574-7887,,경기도 구리시 사노동 340-23,,5,1378,1178,0,1680,2020-07-07 00:00:00
16477,1965865,973696,1,0,1,0,0,0,0,0,0,1,0,330,1380,차오름,,031-575-1896,,경기도 남양주시 오남읍 오남리 799,,3,1359,1159,0,0,2020-07-07 00:00:00
16479,1787793,1080649,1,0,0,0,0,0,0,0,0,0,0,360,1440,남대교,동락공원에서남구미대교,054-971-4600,,경상북도 칠곡군 석적읍 중리 711-2,자동세차,10,0,0,730,0,2020-07-07 00:00:00
16481,1889458,971305,1,0,0,0,0,0,0,0,0,1,0,360,1440,더조은,,031-651-0052,,경기도 안성시 공도읍 만정리 278-20,자동세차,1,1359,1149,0,0,2020-07-07 00:00:00
16483,1933819,946895,1,0,0,0,0,0,0,0,0,0,0,360,1440,안양제일,,031-441-5189,,경기도 안양시 만안구 박달동 157-20,자동세차,2,-1,-1,-1,-1,0
16484,1953508,1021996,1,0,1,0,0,2,144,1,95,0,0,360,1320,차차차,,031-775-3251,,경기도 양평군 청운면 삼성리 209-5,화물차우대주유소/버스전용세차만있음,4,1395,1198,0,0,2020-07-06 00:00:00
16486,1924743,964815,1,0,0,0,1,0,0,0,0,1,0,360,1440,기쁨,,031 2637151,,경기도 용인시 기흥구 보정동 547-4,자동세차,1,1326,1157,0,0,2020-07-07 00:00:00
16491,1898838,961158,1,0,0,0,0,2,101,1,445,0,0,360,1440,경원,,031-668-5185,,경기도 평택시 독곡동 384-6,,1,1400,1215,0,0,2020-07-07 00:00:00
16492,1946318,969301,0,0,0,0,1,0,0,0,0,0,0,0,1440,서하남고속,,02-485-5189,,경기도 하남시 감북동 377-1,자동세차,1,1548,1348,0,1748,2020-07-07 00:00:00
16494,1912665,939031,1,0,0,0,0,0,0,0,0,1,0,0,1440,화성 허브,,031-355-6072,,경기도 화성시 남양읍 남양리 622,자동세차,1,1347,1147,0,0,2020-07-06 00:00:00
16495,1912976,960354,1,1,1,0,1,0,0,0,0,1,0,360,1440,스피드메이트 SK동탄self,,031-613-5169,,경기도 화성시 능동 1105,자동세차,1,1459,1279,0,1699,2020-07-07 00:00:00
16498,1907079,946555,1,0,0,0,0,0,0,0,0,0,0,360,1380,신성,화성고교에서구장리방향으로신성아스콘지나서우측에있음,031-354-8245,,경기도 화성시 팔탄면 구장리 158-10,자동세차,1,1408,1208,0,0,2020-07-07 00:00:00
16508,1795762,1069144,1,0,0,0,0,0,0,0,0,0,0,360,1440,송천현대,,054-435-7760,,경상북도 김천시 아포읍 송천리 1035-1,자동세차,3,1335,1135,0,0,2020-07-07 00:00:00
16514,1845844,1069638,0,0,0,0,0,0,0,0,0,0,0,360,1440,남예천용궁,,054-655-1515,,경상북도 예천군 용궁면 읍부리 293-1,,18,1315,1115,0,0,2020-07-06 00:00:00
16517,1694065,942560,1,0,0,0,0,2,113,1,340,0,0,360,1440,첨단북광주IC,,062-575-5145,,광주광역시 북구 월출동 742-2,화물차우대주유소/자동세차,4,1369,1169,0,0,2020-07-07 00:00:00
16519,1684517,944499,1,0,0,0,0,0,0,0,0,0,0,360,1440,형제,,062-385-5184,,광주광역시 서구 농성동 323-8,자동세차,3,1355,1159,0,0,2020-07-07 00:00:00
16525,1688335,1144289,1,0,0,0,1,0,0,0,0,1,0,0,1440,SK연산,,051-863-5189,,부산광역시 연제구 연산동 699-7,자동세차,3,1395,1195,0,0,2020-07-07 00:00:00
16526,1676503,1137359,0,0,0,0,0,0,0,0,0,0,0,390,1200,감천항,,051-257-9024,,부산광역시 서구 암남동 645-28,,3,1315,1135,0,0,2020-07-07 00:00:00
16527,1943488,914880,1,1,0,0,0,0,0,0,0,0,0,360,1320,백운,,032-751-0051,,인천광역시 중구 운남동 324-1,블루큐무료세차서비스,3,1358,1182,0,0,2020-07-07 00:00:00
16529,1660252,1022698,0,0,0,0,0,2,102,1,75,0,0,360,1440,도령,,061-795-5102,,전라남도 광양시 태인동 303-7,,3,1349,1103,0,0,2020-07-07 00:00:00
16530,1704081,953500,0,0,0,0,0,2,129,1,310,0,0,360,1440,부원(S),,061-381-1567,,전라남도 담양군 담양읍 운교리 89,화물차우대주유소,4,1389,1199,0,0,2020-07-07 00:00:00
16531,1640745,984918,0,0,0,0,0,2,115,1,40,0,0,360,1320,고흥우주,,061-835-1600,,전라남도 고흥군 남양면 침교리 910-4,,3,1345,1145,0,0,2020-07-07 00:00:00
16532,1575850,921672,0,0,0,0,0,0,0,0,0,0,0,360,1440,소안,,061-553-7238,,전라남도 완도군 소안면 비자리 1186-17,,1,1600,1450,0,0,2020-07-06 00:00:00
16534,1640752,1013663,0,0,0,0,0,0,0,0,0,0,0,360,1440,여천농협,,061-684-1371,,전라남도 여수시 선원동 1344-6,,18,1349,1139,0,0,2020-07-07 00:00:00
16535,1715205,989046,0,0,0,0,0,0,0,0,0,0,0,360,1440,대통령,,063-633-1231,,전라북도 남원시 용정동 483-6,화물차우대주유소,4,1350,1150,0,0,2020-07-06 00:00:00
16537,1711190,987581,1,0,0,0,0,0,0,0,0,0,0,360,1440,아성,,063-626-2002,,전라북도 남원시 조산동 460,셀프세차가능/화물차우대주유소,4,1380,1190,0,0,2020-07-06 00:00:00
16539,1735834,980415,1,0,0,0,0,0,0,0,0,0,0,360,1440,SK금강,,063-643-5185,,전라북도 임실군 임실읍 이도리 172-6,자동세차,1,1349,1149,0,0,2020-07-07 00:00:00
16543,1801555,964534,1,0,0,0,0,0,0,0,0,0,0,360,1440,충청,,041-733-5155,,충청남도 논산시 덕지동 265-5,,1,1348,1158,0,0,2020-07-07 00:00:00
16547,1885047,912067,0,0,1,0,0,0,0,0,0,0,0,360,1440,제일에스아이,,041-355-5179,,충청남도 당진시 대호지면 적서리 444-2,,1,1375,1175,0,0,2020-07-06 00:00:00
16549,1861498,893892,1,0,0,0,0,0,0,0,0,0,0,360,1380,조은,,041-674-8181,,충청남도 태안군 태안읍 평천리 807,화물차우대주유소/자동세차,4,1378,1175,0,0,2020-07-07 00:00:00
16550,1815396,919260,0,0,0,0,0,0,0,0,0,0,0,360,60,명천,,041-931-5105,,충청남도 보령시 명천동 625-2,,1,1450,1290,0,0,2020-07-07 00:00:00
16556,1887507,995975,1,0,0,0,0,0,0,0,0,1,0,360,1440,대소IC,,043-535-5102,,충청북도 음성군 대소면 대풍리 570-6,,3,1359,1119,0,0,2020-07-07 00:00:00
16562,1694802,1127784,0,0,1,0,0,0,0,0,0,0,0,360,1440,세일,,055-337-5105,,경상남도 김해시 어방동 361-2,자동세차/화물차우대주유소,4,1458,1258,0,0,2020-07-07 00:00:00
16563,1683395,937757,1,1,0,0,0,0,0,0,0,0,0,360,1440,개인택시조합제2,공항앞쪽,062-944-9500,,광주광역시 광산구 신촌동 682-5,,13,0,0,794,0,2020-07-07 00:00:00
16565,1683433,937539,1,0,0,0,0,0,0,0,0,0,0,360,1440,공항LPG,공항앞,062-944-2300,,광주광역시 광산구 신촌동 682-13,,7,0,0,666,0,2020-07-07 00:00:00
16572,1811386,984119,1,0,0,0,0,0,0,0,0,1,0,360,1440,원내동,,042-545-5188,,대전광역시 유성구 원내동 402-1,자동세차,2,1345,1145,0,0,2020-07-07 00:00:00
16577,1717346,963695,0,0,0,0,0,2,121,1,6,0,0,360,1440,구림농협,,063-653-1002,,전라북도 순창군 구림면 운남리 208-1,,18,1310,1100,0,0,2020-07-07 00:00:00
16578,1795223,957041,0,0,0,0,0,0,0,0,0,0,0,360,1440,푸른,,041-745-7897,,충청남도 논산시 강경읍 산양리 265,,6,-1,-1,-1,-1,0
16580,1795092,955873,0,0,0,0,0,0,0,0,0,0,0,360,1440,강경농협,,041-745-4015,,충청남도 논산시 강경읍 채산리 534-3,,18,1325,1125,0,0,2020-07-07 00:00:00
16581,1792735,965681,1,0,0,0,0,0,0,0,0,0,0,360,1440,한아름,,041-741-5678,,충청남도 논산시 연무읍 동산리 229-12,자동세차,2,1368,1153,0,0,2020-07-07 00:00:00
16585,1890154,973372,1,1,1,0,1,2,138,1,185,0,0,360,1440,건화안성점,,031-692-5182,,경기도 안성시 공도읍 마정리 147-8,자동세차,1,-1,-1,-1,-1,0
16586,1966325,933061,1,1,0,0,1,0,0,0,0,0,0,360,1440,덕이동,,031-912-7618,,경기도 고양시일산서구 덕이동 809-1,,2,1348,1148,0,1598,2020-07-07 00:00:00
16588,1929382,983537,1,0,0,0,0,2,103,1,420,1,0,360,1440,대기,,031-762-4543,,경기도 광주시 초월읍 산이리 79-2,,2,1368,1168,0,0,2020-07-07 00:00:00
16589,1935126,982791,1,1,0,0,0,0,0,0,0,0,0,360,1440,초월공단,,031-769-5149,,경기도 광주시 초월읍 신월리 350-1,,2,1425,1225,0,0,2020-07-07 00:00:00
16590,1980458,954198,1,0,0,0,0,0,0,0,0,0,0,360,1440,한길,,031-829-5151,,경기도 양주시 광적면 가납1리 772-2,,2,1395,1195,0,0,2020-07-07 00:00:00
16592,1945343,1009196,0,0,0,0,0,0,0,0,0,0,0,360,1440,은행나무,용문산관광지입구,031-775-5145,,경기도 양평군 용문면 덕촌리 16,,3,1387,1176,0,0,2020-07-07 00:00:00
16594,1925404,1016293,0,0,0,0,0,0,0,0,0,0,0,360,1440,주식회사 금당,,031-885-8422,,경기도 여주시 북내면 신접리 208-1,,3,1389,1189,0,0,2020-07-07 00:00:00
16595,1903487,963770,0,0,0,0,0,0,0,0,0,0,0,360,1440,와이에이치에너지,,031-665-0692,,경기도 평택시 진위면 고현리 21-4,,1,1358,1178,0,0,2020-07-07 00:00:00
16597,1953992,968869,1,0,0,0,0,0,0,0,0,0,0,330,90,믿음,,031-554-5189,,경기도 구리시 토평동 567-1,,4,1595,1395,0,0,2020-07-07 00:00:00
16598,1964962,923511,1,0,1,0,0,0,0,0,0,0,0,360,1440,통진대성,,031-996-7411,,경기도 김포시 통진읍 수참리 407,,2,1364,1174,0,0,2020-07-07 00:00:00
16604,1688796,1154838,0,0,0,0,0,0,0,0,0,0,0,510,1110,송정파크,,051-702-5813,,부산광역시 해운대구 송정동 139-5,자동세차,2,1398,1198,0,0,2020-07-07 00:00:00
16605,1895297,964042,1,0,1,0,0,0,0,0,0,0,0,360,1440,행복가득,,031-611-8377,,경기도 평택시 장안동 5,화물차우대주유소,4,-1,-1,-1,-1,0
16606,1894019,964730,1,0,1,0,0,0,0,0,0,0,0,0,1440,송탄IC,,031-611-6051,,경기도 평택시 도일동 707-5,자동세차,1,1374,1199,0,0,2020-07-01 00:00:00
16609,1945626,926506,1,1,0,0,0,0,0,0,0,0,0,300,60,금광,,032-572-5188,,인천광역시 서구 석남동 526-4,,1,1317,1118,0,0,2020-07-07 00:00:00
16611,1907063,998177,0,0,0,0,0,2,142,1,340,0,0,360,1440,중부대로,,031-634-5181,,경기도 이천시 마장면 표교리 67,화물차우대주유소,4,1345,1145,0,0,2020-07-07 00:00:00
16612,1972039,935147,1,0,0,0,0,0,0,0,0,1,0,360,1440,금촌IC,,031-947-5650,,경기도 파주시 교하동 70-33,자동세차,2,-1,-1,-1,-1,0
16614,1733160,1168164,1,0,0,0,0,0,0,0,0,0,0,0,1440,연암대성,,052-288-0151,,울산광역시 북구 진장동 110-3,자동세차,8,0,0,789,0,2020-07-07 00:00:00
16616,1683087,939568,1,0,0,0,0,2,122,1,140,0,0,360,1440,스카이,,062-382-5151,,광주광역시 서구 마륵동 186-11,자동세차,2,1354,1154,0,0,2020-07-07 00:00:00
